lieu,latitude,longitude,result_label,result_score,result_score_next,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode,result_oldcitycode,result_oldcity,result_district,result_status
"Rue Suzanne Bacarisse, 64000 Pau",43.332266,-0.359079,rue Suzanne Lenglen 64000 Pau,0.5326834449760766,,street,64445_4082,,rue Suzanne Lenglen,rue Suzanne Lenglen,64000,Pau,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",64445,,,,ok
"15, avenue Montaigne, 75008 Paris",48.865672,2.303279,15 Avenue Montaigne 75008 Paris,0.9707127272727273,,housenumber,75108_6450_00015,15,15 Avenue Montaigne,Avenue Montaigne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"777 Pont de Flandres, 59000 Lille",50.627419,3.05376,Rue de Flandre 59000 Lille,0.61466,0.528542285012285,street,59350_3423,,Rue de Flandre,Rue de Flandre,59000,Lille,"59, Nord, Hauts-de-France",59350,59350,Lille,,ok
"1 bis, rue Vernier, 06000 Nice",43.707354,7.263169,1bis Rue Vernier 06000 Nice,0.882681948051948,,housenumber,06088_6635_00001_bis,1bis,1bis Rue Vernier,Rue Vernier,06000,Nice,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",06088,,,,ok
"78, rue Cardinet, 75017 Paris",48.884204,2.309259,78 Rue Cardinet 75017 Paris,0.9827790909090908,0.7859396480938415,housenumber,75117_1550_00078,78,78 Rue Cardinet,Rue Cardinet,75017,Paris,"75, Paris, Île-de-France",75117,,,Paris 17e Arrondissement,ok
"Rue de la Convention, 25000 Besançon",47.23403,6.03033,rue de la convention 25000 Besançon,0.9700690909090908,,street,25056_1400,,rue de la convention,rue de la convention,25000,Besançon,"25, Doubs, Bourgogne-Franche-Comté",25056,,,,ok
"39 rue Broca, 75005 Paris",48.837954,2.34788,39 Rue Broca 75005 Paris,0.9714045454545455,,housenumber,75105_1313_00039,39,39 Rue Broca,Rue Broca,75005,Paris,"75, Paris, Île-de-France",75105,,,Paris 5e Arrondissement,ok
"Pavillon Gabriel – Cour d’honneur du château, 78000 Versailles",48.811134,2.154707,Allée Gabriel Fauré 78000 Versailles,0.4288899173553719,0.4173360208643815,street,78646_1132,,Allée Gabriel Fauré,Allée Gabriel Fauré,78000,Versailles,"78, Yvelines, Île-de-France",78646,,,,ok
"21 quai des Antilles, 44200 Nantes",47.200629,-1.573706,21 Quai des Antilles 44300 Nantes,0.8652408556149732,0.49536429752066113,housenumber,44109_vfdesg_00021,21,21 Quai des Antilles,Quai des Antilles,44300,Nantes,"44, Loire-Atlantique, Pays de la Loire",44109,,,,ok
"1 Avenue d'Alphasis, 35760 Saint grégoire",48.153044,-1.696336,1 Avenue d'Alphasis 35760 Saint-Grégoire,0.9509027272727272,0.6151082374768089,housenumber,35278_0251_00001,1,1 Avenue d'Alphasis,Avenue d'Alphasis,35760,Saint-Grégoire,"35, Ille-et-Vilaine, Bretagne",35278,,,,ok
"Place Sainte Benigne, 21000 Dijon",47.321595,5.033624,Place Saint-Benigne 21000 Dijon,0.8827645454545454,0.5367625358851674,street,21231_7955,,Place Saint-Benigne,Place Saint-Benigne,21000,Dijon,"21, Côte-d'Or, Bourgogne-Franche-Comté",21231,,,,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"23, avenue Maréchal Foch, 64200 Biarritz",43.479443,-1.558602,23 Avenue du Maréchal Foch 64200 Biarritz,0.9010790909090909,,housenumber,64122_1350_00023,23,23 Avenue du Maréchal Foch,Avenue du Maréchal Foch,64200,Biarritz,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",64122,,,,ok
"7 rue Orsel, 69600 Oullins",45.716432,4.810701,7 Rue Orsel 69600 Oullins,0.9636145454545454,,housenumber,69149_0730_00007,7,7 Rue Orsel,Rue Orsel,69600,Oullins,"69, Rhône, Auvergne-Rhône-Alpes",69149,,,,ok
"58 rue des Lombards, 75001 Paris",48.859848,2.347811,58 Rue des Lombards 75001 Paris,0.9627390909090908,,housenumber,75101_5738_00058,58,58 Rue des Lombards,Rue des Lombards,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"78, rue Cardinet, 75017 Paris",48.884204,2.309259,78 Rue Cardinet 75017 Paris,0.9827790909090908,0.7859396480938415,housenumber,75117_1550_00078,78,78 Rue Cardinet,Rue Cardinet,75017,Paris,"75, Paris, Île-de-France",75117,,,Paris 17e Arrondissement,ok
"6, rue Péclet, 75015 Paris",48.843205,2.298558,6 Rue Péclet 75015 Paris,0.9750136363636364,,housenumber,75115_7210_00006,6,6 Rue Péclet,Rue Péclet,75015,Paris,"75, Paris, Île-de-France",75115,,,Paris 15e Arrondissement,ok
"8 Place de Fourvière, 69005 Lyon",45.761915,4.822541,8 Place de Fourvière 69005 Lyon,0.9637027272727272,0.7080274747474746,housenumber,69385_2840_00008,8,8 Place de Fourvière,Place de Fourvière,69005,Lyon,"69, Rhône, Auvergne-Rhône-Alpes",69385,,,Lyon 5e Arrondissement,ok
"45, rue la Boétie, 75008 Paris",48.873528,2.314195,45 Rue la Boétie 75008 Paris,0.9735745454545454,0.5421112416851441,housenumber,75108_5194_00045,45,45 Rue la Boétie,Rue la Boétie,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"2 Port Montebello, 75005 Paris",48.851503,2.351091,2 Port de Montebello 75005 Paris,0.8747725513196479,,housenumber,75105_6471_00002,2,2 Port de Montebello,Port de Montebello,75005,Paris,"75, Paris, Île-de-France",75105,,,Paris 5e Arrondissement,ok
"15, avenue Montaigne, 75008 Paris",48.865672,2.303279,15 Avenue Montaigne 75008 Paris,0.9707127272727273,,housenumber,75108_6450_00015,15,15 Avenue Montaigne,Avenue Montaigne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"4 Rue du Havre, 75009 Paris",48.874476,2.32702,4 Rue du Havre 75009 Paris,0.9641072727272727,0.7083299373040751,housenumber,75109_4507_00004,4,4 Rue du Havre,Rue du Havre,75009,Paris,"75, Paris, Île-de-France",75109,,,Paris 9e Arrondissement,ok
"Port de la Gare, 75013 Paris",48.834914,2.377237,Port de la Gare 75013 Paris,0.9707045454545453,0.5931357575757575,street,75113_3951,,Port de la Gare,Port de la Gare,75013,Paris,"75, Paris, Île-de-France",75113,,,Paris 13e Arrondissement,ok
"Place Président Carnot, 38300 Bourgoin jallieu",45.586011,5.277094,Place Président Carnot 38300 Bourgoin-Jallieu,0.9617627272727272,,street,38053_0744,,Place Président Carnot,Place Président Carnot,38300,Bourgoin-Jallieu,"38, Isère, Auvergne-Rhône-Alpes",38053,,,,ok
"7 Rue des Augustins, 64100 Bayonne",43.489135,-1.475917,7 Rue des Augustins 64100 Bayonne,0.9670736363636364,0.4996355391120507,housenumber,64102_0210_00007,7,7 Rue des Augustins,Rue des Augustins,64100,Bayonne,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",64102,,,,ok
"119 rue La Fayette, 75010 Paris",48.878354,2.352993,119 Rue la Fayette 75010 Paris,0.9786190909090908,,housenumber,75110_5240_00119,119,119 Rue la Fayette,Rue la Fayette,75010,Paris,"75, Paris, Île-de-France",75110,,,Paris 10e Arrondissement,ok
"33 rue Ferrari, 13005 Marseille",43.293883,5.388566,33 Rue ferrari 13005 Marseille,0.9752390909090908,,housenumber,13205_3455_00033,33,33 Rue ferrari,Rue ferrari,13005,Marseille,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13205,,,Marseille 5e Arrondissement,ok
"11 bis rue du Coq Français, 93260 Les lilas",48.878457,2.414878,11bis Rue du Coq Francais 93260 Les Lilas,0.9016358441558441,,housenumber,93045_1470_00011_bis,11bis,11bis Rue du Coq Francais,Rue du Coq Francais,93260,Les Lilas,"93, Seine-Saint-Denis, Île-de-France",93045,,,,ok
"17 rue Ferdinand Fabre, 34000 Montpellier",43.6169,3.878291,17 Rue Ferdinand Fabre 34090 Montpellier,0.8883263858093126,0.6700369696969697,housenumber,34172_2182_00017,17,17 Rue Ferdinand Fabre,Rue Ferdinand Fabre,34090,Montpellier,"34, Hérault, Occitanie",34172,,,,ok
"Esplanade Nelson Mandela, 93160 Noisy le grand",48.981453,2.271548,Esplanade Nelson Mandela 95600 Eaubonne,0.5534804448742747,0.5341308123791102,street,95203_1395,,Esplanade Nelson Mandela,Esplanade Nelson Mandela,95600,Eaubonne,"95, Val-d'Oise, Île-de-France",95203,,,,ok
"7 rue Emile Legrelle, 62000 Arras",50.289826,2.777352,7 Rue Emile Legrelle 62000 Arras,0.9678281818181818,,housenumber,62041_1460_00007,7,7 Rue Emile Legrelle,Rue Emile Legrelle,62000,Arras,"62, Pas-de-Calais, Hauts-de-France",62041,,,,ok
"1 rue du Paradis, 29000 Quimper",47.996246,-4.108013,Rue du Paradis 29000 Quimper,0.9016540752351097,,street,29232_4740,,Rue du Paradis,Rue du Paradis,29000,Quimper,"29, Finistère, Bretagne",29232,,,,ok
"38 avenue d'Albigny, 74000 Annecy",45.906082,6.144545,38 Avenue d' Albigny 74000 Annecy,0.9717327272727271,,housenumber,74010_0075_00038,38,38 Avenue d' Albigny,Avenue d' Albigny,74000,Annecy,"74, Haute-Savoie, Auvergne-Rhône-Alpes",74010,74010,Annecy,,ok
"33 rue Ferrari, 13005 Marseille",43.293883,5.388566,33 Rue ferrari 13005 Marseille,0.9752390909090908,,housenumber,13205_3455_00033,33,33 Rue ferrari,Rue ferrari,13005,Marseille,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13205,,,Marseille 5e Arrondissement,ok
"12 rue Louis Armand, 91220 Brétigny sur orge",48.621399,2.30965,12 Rue Louis Armand 91220 Brétigny-sur-Orge,0.9604663636363636,,housenumber,91103_1722_00012,12,12 Rue Louis Armand,Rue Louis Armand,91220,Brétigny-sur-Orge,"91, Essonne, Île-de-France",91103,,,,ok
"11 bis rue du Coq Français, 93260 Les lilas",48.878457,2.414878,11bis Rue du Coq Francais 93260 Les Lilas,0.9016358441558441,,housenumber,93045_1470_00011_bis,11bis,11bis Rue du Coq Francais,Rue du Coq Francais,93260,Les Lilas,"93, Seine-Saint-Denis, Île-de-France",93045,,,,ok
"19 Rue Saint-Louis en l'Île, 75004 Paris",48.851202,2.358167,19 Rue Saint-Louis en l'Ile 75004 Paris,0.9713163636363636,0.5387579679144384,housenumber,75104_8678_00019,19,19 Rue Saint-Louis en l'Ile,Rue Saint-Louis en l'Ile,75004,Paris,"75, Paris, Île-de-France",75104,,,Paris 4e Arrondissement,ok
"1 Avenue Louis Aragon, 91130 Ris orangis",48.637104,2.404611,1 Rue Louis Aragon 91130 Ris-Orangis,0.7968045454545454,0.5128909090909091,housenumber,91521_5l76vx_00001,1,1 Rue Louis Aragon,Rue Louis Aragon,91130,Ris-Orangis,"91, Essonne, Île-de-France",91521,,,,ok
"5 Rue du Général Giraud, 76360 Barentin",49.545243,0.952428,5 Rue du Général Giraud 76360 Barentin,0.9618627272727273,,housenumber,76057_2110_00005,5,5 Rue du Général Giraud,Rue du Général Giraud,76360,Barentin,"76, Seine-Maritime, Normandie",76057,,,,ok
"4 rue du chanoine ferré, 85150 La chapelle achard",46.591601,-1.649013,4 Rue du Chanoine Ferre 85150 Les Achards,0.7196199999999999,,housenumber,85152_0659_00004,4,4 Rue du Chanoine Ferre,Rue du Chanoine Ferre,85150,Les Achards,"85, Vendée, Pays de la Loire",85152,85052,La Chapelle-Achard,,ok
"12/16 Rue de la liberation, 95880 Enghien les bains",48.971934,2.305204,16 Rue de la Libération 95880 Enghien-les-Bains,0.9075595547309833,,housenumber,95210_0380_00016,16,16 Rue de la Libération,Rue de la Libération,95880,Enghien-les-Bains,"95, Val-d'Oise, Île-de-France",95210,,,,ok
"7 rue Orsel, 69600 Oullins",45.716432,4.810701,7 Rue Orsel 69600 Oullins,0.9636145454545454,,housenumber,69149_0730_00007,7,7 Rue Orsel,Rue Orsel,69600,Oullins,"69, Rhône, Auvergne-Rhône-Alpes",69149,,,,ok
"20 avenue Général de Gaulle, 91160 Longjumeau",48.695547,2.298761,20 Avenue du Général de Gaulle 91160 Longjumeau,0.9072705533596838,,housenumber,91345_0730_00020,20,20 Avenue du Général de Gaulle,Avenue du Général de Gaulle,91160,Longjumeau,"91, Essonne, Île-de-France",91345,,,,ok
"296 rue Saint Honoré, 75001 Paris",48.864954,2.332239,296 Rue Saint-Honoré 75001 Paris,0.9734536363636364,0.6508250776053215,housenumber,75101_8635_00296,296,296 Rue Saint-Honoré,Rue Saint-Honoré,75001,Paris,"75, Paris, Île-de-France",75101,,,Paris 1er Arrondissement,ok
"Esplanade Saint Julien, 76140 Le petit quevilly",49.421129,1.058492,Rue de l’Esplanade 76140 Le Petit-Quevilly,0.5823269023569022,0.4327971099050203,street,76498_0365,,Rue de l’Esplanade,Rue de l’Esplanade,76140,Le Petit-Quevilly,"76, Seine-Maritime, Normandie",76498,,,,ok
"Boulevard des Côtes, 73100 Aix les bains",45.691333,5.916931,Boulevard des cotes 73100 Aix-les-Bains,0.967280909090909,0.7289957575757575,street,73008_0580,,Boulevard des cotes,Boulevard des cotes,73100,Aix-les-Bains,"73, Savoie, Auvergne-Rhône-Alpes",73008,,,,ok
"Avenue Victor Hugo, 77170 Brie comte robert",48.68471,2.608643,Avenue Victor Hugo 77170 Brie-Comte-Robert,0.9695699999999999,,street,77053_0646,,Avenue Victor Hugo,Avenue Victor Hugo,77170,Brie-Comte-Robert,"77, Seine-et-Marne, Île-de-France",77053,,,,ok
"21 rue Yves Toudic, 75010 Paris",48.870642,2.363078,21 Rue Yves Toudic 75010 Paris,0.9723745454545454,0.8451209090909091,housenumber,75110_9988_00021,21,21 Rue Yves Toudic,Rue Yves Toudic,75010,Paris,"75, Paris, Île-de-France",75110,,,Paris 10e Arrondissement,ok
"12 rue Louis Armand, 91220 Brétigny sur orge",48.621399,2.30965,12 Rue Louis Armand 91220 Brétigny-sur-Orge,0.9604663636363636,,housenumber,91103_1722_00012,12,12 Rue Louis Armand,Rue Louis Armand,91220,Brétigny-sur-Orge,"91, Essonne, Île-de-France",91103,,,,ok
"Avenue du Cardinal Lavigerie, 13470 Carnoux en provence",43.264665,5.579379,Avenue du Verdon 13470 Carnoux-en-Provence,0.6151569592476489,0.6135160501567397,street,13119_0350,,Avenue du Verdon,Avenue du Verdon,13470,Carnoux-en-Provence,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13119,,,,ok
"11 bis rue du Coq Français, 93260 Les lilas",48.878457,2.414878,11bis Rue du Coq Francais 93260 Les Lilas,0.9016358441558441,,housenumber,93045_1470_00011_bis,11bis,11bis Rue du Coq Francais,Rue du Coq Francais,93260,Les Lilas,"93, Seine-Saint-Denis, Île-de-France",93045,,,,ok
"11 bis rue du Coq Français, 93260 Les lilas",48.878457,2.414878,11bis Rue du Coq Francais 93260 Les Lilas,0.9016358441558441,,housenumber,93045_1470_00011_bis,11bis,11bis Rue du Coq Francais,Rue du Coq Francais,93260,Les Lilas,"93, Seine-Saint-Denis, Île-de-France",93045,,,,ok
"1 place du bicentenaire de la révolution Française, 93290 Tremblay en france",48.942762,2.570412,1 Pl B Revolution Francaise 93290 Tremblay-en-France,0.632028947368421,0.5257641204250295,housenumber,93073_p3ig3f_00001,1,1 Pl B Revolution Francaise,Pl B Revolution Francaise,93290,Tremblay-en-France,"93, Seine-Saint-Denis, Île-de-France",93073,,,,ok
"3 av de Ceinture, 95880 Enghien les bains",48.970185,2.303335,3 Avenue de Ceinture 95880 Enghien-les-Bains,0.8429503305785123,0.7144049407114624,housenumber,95210_0150_00003,3,3 Avenue de Ceinture,Avenue de Ceinture,95880,Enghien-les-Bains,"95, Val-d'Oise, Île-de-France",95210,,,,ok
"Chateau de Versailles, 78000 Versailles",48.800878,2.12262,Rue du Vieux Versailles 78000 Versailles,0.656504466403162,0.591943953488372,street,78646_3180,,Rue du Vieux Versailles,Rue du Vieux Versailles,78000,Versailles,"78, Yvelines, Île-de-France",78646,,,,ok
"Route de Pontorson, 50240 Saint james",48.524649,-1.329035,Route de Pontorson - St-james 50240 Saint-James,0.7807161916461917,0.7676197129186602,street,50487_0680,,Route de Pontorson - St-james,Route de Pontorson - St-james,50240,Saint-James,"50, Manche, Normandie",50487,50487,Saint-James,,ok
"221 avenue Jean Jaurès, 75019 Paris",48.889311,2.393824,221 Avenue Jean Jaurès 75019 Paris,0.9847118181818181,0.8149116707616707,housenumber,75119_4903_00221,221,221 Avenue Jean Jaurès,Avenue Jean Jaurès,75019,Paris,"75, Paris, Île-de-France",75119,,,Paris 19e Arrondissement,ok
"144 av Jean Jaurès, 93320 Les pavillons sous bois",48.902914,2.508057,144 Avenue Jean Jaurès 93320 Les Pavillons-sous-Bois,0.8689267132867132,,housenumber,93057_4740_00144,144,144 Avenue Jean Jaurès,Avenue Jean Jaurès,93320,Les Pavillons-sous-Bois,"93, Seine-Saint-Denis, Île-de-France",93057,,,,ok
"6 Rue du Chemin Vert de Boissy, 95150 Taverny",49.0152,2.210333,6 Rue du Chemin Vert de Boissy 95150 Taverny,0.9603981818181817,0.763286976744186,housenumber,95607_0212_00006,6,6 Rue du Chemin Vert de Boissy,Rue du Chemin Vert de Boissy,95150,Taverny,"95, Val-d'Oise, Île-de-France",95607,,,,ok
"82 rue Marcel Bourdarias, 94140 Alfortville",48.8074,2.422626,Rue Marcel Bourdarias 94140 Alfortville,0.9063266075388027,,street,94002_6123,,Rue Marcel Bourdarias,Rue Marcel Bourdarias,94140,Alfortville,"94, Val-de-Marne, Île-de-France",94002,,,,ok
"20 avenue Général de Gaulle, 91160 Longjumeau",48.695547,2.298761,20 Avenue du Général de Gaulle 91160 Longjumeau,0.9072705533596838,,housenumber,91345_0730_00020,20,20 Avenue du Général de Gaulle,Avenue du Général de Gaulle,91160,Longjumeau,"91, Essonne, Île-de-France",91345,,,,ok
"10 rue magenta, 68100 Mulhouse",47.743388,7.337187,10 Rue Magenta 68100 Mulhouse,0.96768,,housenumber,68224_4510_00010,10,10 Rue Magenta,Rue Magenta,68100,Mulhouse,"68, Haut-Rhin, Grand Est",68224,,,,ok
"5 rue Jean Jaurès, 93130 Noisy le sec",48.891306,2.453234,5 Rue Jean Jaurès 93130 Noisy-le-Sec,0.9748227272727272,0.7514090909090908,housenumber,93053_4730_00005,5,5 Rue Jean Jaurès,Rue Jean Jaurès,93130,Noisy-le-Sec,"93, Seine-Saint-Denis, Île-de-France",93053,,,,ok
"95 rue de Passy, 75016 Paris",48.858046,2.275407,95 Rue de Passy 75016 Paris,0.9795318181818181,0.6922190909090907,housenumber,75116_7087_00095,95,95 Rue de Passy,Rue de Passy,75016,Paris,"75, Paris, Île-de-France",75116,,,Paris 16e Arrondissement,ok
"Rue Albert Manoukian, 13480 Cabriès",43.419996,5.358318,Avenue Albert Manoukian 13480 Cabriès,0.837368968058968,,street,13019_0261,,Avenue Albert Manoukian,Avenue Albert Manoukian,13480,Cabriès,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",13019,,,,ok
"7 rue Emile Legrelle, 62000 Arras",50.289826,2.777352,7 Rue Emile Legrelle 62000 Arras,0.9678281818181818,,housenumber,62041_1460_00007,7,7 Rue Emile Legrelle,Rue Emile Legrelle,62000,Arras,"62, Pas-de-Calais, Hauts-de-France",62041,,,,ok
"Chateau de Versailles, 78000 Versailles",48.800878,2.12262,Rue du Vieux Versailles 78000 Versailles,0.656504466403162,0.591943953488372,street,78646_3180,,Rue du Vieux Versailles,Rue du Vieux Versailles,78000,Versailles,"78, Yvelines, Île-de-France",78646,,,,ok
"Rue Cardinal Richaud, 33300 Bordeaux",44.887381,-0.564287,Rue Cardinal Richaud 33300 Bordeaux,0.9670699999999999,,street,33063_1578,,Rue Cardinal Richaud,Rue Cardinal Richaud,33300,Bordeaux,"33, Gironde, Nouvelle-Aquitaine",33063,,,,ok
"20 avenue Général de Gaulle, 91160 Longjumeau",48.695547,2.298761,20 Avenue du Général de Gaulle 91160 Longjumeau,0.9072705533596838,,housenumber,91345_0730_00020,20,20 Avenue du Général de Gaulle,Avenue du Général de Gaulle,91160,Longjumeau,"91, Essonne, Île-de-France",91345,,,,ok
"78, rue Cardinet, 75017 Paris",48.884204,2.309259,78 Rue Cardinet 75017 Paris,0.9827790909090908,0.7859396480938415,housenumber,75117_1550_00078,78,78 Rue Cardinet,Rue Cardinet,75017,Paris,"75, Paris, Île-de-France",75117,,,Paris 17e Arrondissement,ok
"1 place Charles Dullin, 75018 Paris",48.88338,2.342473,1 Place Charles Dullin 75018 Paris,0.9688254545454545,,housenumber,75118_1827_00001,1,1 Place Charles Dullin,Place Charles Dullin,75018,Paris,"75, Paris, Île-de-France",75118,,,Paris 18e Arrondissement,ok
"7/9 rue des Petites Ecuries, 75010 Paris",48.873099,2.35331,9 Rue des Petites Ecuries 75010 Paris,0.9266640191387558,0.7393373150105708,housenumber,75110_7330_00009,9,9 Rue des Petites Ecuries,Rue des Petites Ecuries,75010,Paris,"75, Paris, Île-de-France",75110,,,Paris 10e Arrondissement,ok
"45, rue la Boétie, 75008 Paris",48.873528,2.314195,45 Rue la Boétie 75008 Paris,0.9735745454545454,0.5421112416851441,housenumber,75108_5194_00045,45,45 Rue la Boétie,Rue la Boétie,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"15, avenue Montaigne, 75008 Paris",48.865672,2.303279,15 Avenue Montaigne 75008 Paris,0.9707127272727273,,housenumber,75108_6450_00015,15,15 Avenue Montaigne,Avenue Montaigne,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
"1 rue de la Cité, 87000 Limoges",45.829026,1.264812,1 rue de la Cité 87000 Limoges,0.9681081818181817,0.7525835294117645,housenumber,87085_1130_00001,1,1 rue de la Cité,rue de la Cité,87000,Limoges,"87, Haute-Vienne, Nouvelle-Aquitaine",87085,,,,ok
"45, rue la Boétie, 75008 Paris",48.873528,2.314195,45 Rue la Boétie 75008 Paris,0.9735745454545454,0.5421112416851441,housenumber,75108_5194_00045,45,45 Rue la Boétie,Rue la Boétie,75008,Paris,"75, Paris, Île-de-France",75108,,,Paris 8e Arrondissement,ok
